Tissue	Cluster_ID	Annotation
CVPC	CVPC_428	eGene,caPeak,haPeak
CVPC	CVPC_429	eGene,haPeak
CVPC	CVPC_43	eGene,caPeak,haPeak
CVPC	CVPC_430	eGene,haPeak
CVPC	CVPC_431	eGene,caPeak,haPeak
CVPC	CVPC_432	eGene,caPeak,haPeak
CVPC	CVPC_433	eGene,caPeak,haPeak
CVPC	CVPC_434	eGene,caPeak,haPeak
CVPC	CVPC_435	eGene,caPeak,haPeak
CVPC	CVPC_436	eGene,caPeak,haPeak
CVPC	CVPC_437	eGene,caPeak,haPeak
CVPC	CVPC_438	eGene,haPeak
CVPC	CVPC_439	eGene,haPeak
CVPC	CVPC_44	eGene,caPeak,haPeak
CVPC	CVPC_440	eGene
CVPC	CVPC_441	eGene,caPeak,haPeak
CVPC	CVPC_442	eGene,caPeak,haPeak
CVPC	CVPC_443	eGene,caPeak,haPeak
CVPC	CVPC_444	eGene,caPeak,haPeak
CVPC	CVPC_445	eGene,haPeak
CVPC	CVPC_446	eGene,caPeak,haPeak
CVPC	CVPC_447	eGene,haPeak
CVPC	CVPC_448	eGene,caPeak,haPeak
CVPC	CVPC_449	eGene,caPeak,haPeak
CVPC	CVPC_45	eGene,caPeak,haPeak
CVPC	CVPC_450	eGene,caPeak,haPeak
CVPC	CVPC_451	eGene
CVPC	CVPC_452	eGene,caPeak
CVPC	CVPC_453	eGene,caPeak,haPeak
CVPC	CVPC_454	eGene,caPeak,haPeak
CVPC	CVPC_455	eGene,caPeak,haPeak
CVPC	CVPC_456	eGene,caPeak
CVPC	CVPC_457	eGene,caPeak
CVPC	CVPC_458	eGene,caPeak,haPeak
CVPC	CVPC_459	eGene,caPeak
CVPC	CVPC_46	eGene,caPeak,haPeak
CVPC	CVPC_460	eGene,caPeak
CVPC	CVPC_461	eGene,caPeak,haPeak
CVPC	CVPC_462	eGene,caPeak
CVPC	CVPC_463	eGene,haPeak
CVPC	CVPC_464	eGene,caPeak,haPeak
CVPC	CVPC_465	eGene,haPeak
CVPC	CVPC_466	eGene,caPeak,haPeak
CVPC	CVPC_467	eGene,haPeak
CVPC	CVPC_468	eGene,caPeak,haPeak
CVPC	CVPC_469	eGene,caPeak,haPeak
CVPC	CVPC_47	eGene,caPeak,haPeak
CVPC	CVPC_470	eGene,caPeak,haPeak
CVPC	CVPC_471	eGene,caPeak
CVPC	CVPC_472	eGene,caPeak,haPeak
CVPC	CVPC_473	eGene,caPeak,haPeak
CVPC	CVPC_474	eGene,caPeak,haPeak
CVPC	CVPC_475	eGene,haPeak
CVPC	CVPC_476	eGene,haPeak
CVPC	CVPC_477	eGene,caPeak
CVPC	CVPC_478	eGene,caPeak,haPeak
CVPC	CVPC_479	eGene,caPeak,haPeak
CVPC	CVPC_48	eGene,caPeak,haPeak
CVPC	CVPC_480	eGene,caPeak
CVPC	CVPC_481	eGene,caPeak,haPeak
CVPC	CVPC_482	eGene,caPeak,haPeak
CVPC	CVPC_483	eGene,haPeak
CVPC	CVPC_484	eGene,caPeak,haPeak
CVPC	CVPC_485	eGene,caPeak,haPeak
CVPC	CVPC_486	eGene,caPeak,haPeak
CVPC	CVPC_487	eGene
CVPC	CVPC_488	eGene,caPeak
CVPC	CVPC_489	eGene,caPeak,haPeak
CVPC	CVPC_49	eGene,caPeak,haPeak
CVPC	CVPC_490	eGene,caPeak,haPeak
CVPC	CVPC_491	eGene,caPeak
CVPC	CVPC_492	eGene,haPeak
CVPC	CVPC_493	eGene,caPeak,haPeak
CVPC	CVPC_494	eGene,caPeak,haPeak
CVPC	CVPC_495	eGene,haPeak
CVPC	CVPC_496	eGene,caPeak,haPeak
CVPC	CVPC_497	eGene,haPeak
CVPC	CVPC_498	eGene,haPeak
CVPC	CVPC_499	eGene,haPeak
CVPC	CVPC_5	eGene,caPeak,haPeak
CVPC	CVPC_50	eGene,caPeak,haPeak
CVPC	CVPC_500	eGene,caPeak,haPeak
CVPC	CVPC_501	eGene,caPeak
CVPC	CVPC_502	eGene,caPeak,haPeak
CVPC	CVPC_503	eGene,caPeak,haPeak
CVPC	CVPC_504	eGene,caPeak,haPeak
CVPC	CVPC_505	eGene,caPeak,haPeak
CVPC	CVPC_506	eGene,caPeak,haPeak
CVPC	CVPC_507	eGene,haPeak
CVPC	CVPC_508	eGene
CVPC	CVPC_509	eGene,caPeak,haPeak
CVPC	CVPC_51	eGene,caPeak,haPeak
CVPC	CVPC_510	eGene,caPeak,haPeak
CVPC	CVPC_511	eGene,caPeak,haPeak
CVPC	CVPC_512	eGene,caPeak,haPeak
CVPC	CVPC_513	eGene,caPeak
CVPC	CVPC_514	eGene,caPeak
CVPC	CVPC_515	eGene,caPeak,haPeak
CVPC	CVPC_516	eGene,caPeak
CVPC	CVPC_517	eGene,caPeak,haPeak
CVPC	CVPC_518	eGene,caPeak,haPeak
CVPC	CVPC_519	eGene,caPeak,haPeak
CVPC	CVPC_52	eGene,caPeak,haPeak
CVPC	CVPC_520	eGene,caPeak
CVPC	CVPC_521	eGene,caPeak,haPeak
CVPC	CVPC_522	caPeak,haPeak
CVPC	CVPC_523	caPeak,haPeak
CVPC	CVPC_524	caPeak,haPeak
CVPC	CVPC_525	caPeak,haPeak
CVPC	CVPC_526	caPeak,haPeak
CVPC	CVPC_527	caPeak,haPeak
CVPC	CVPC_528	caPeak,haPeak
CVPC	CVPC_529	caPeak,haPeak
CVPC	CVPC_53	eGene,caPeak,haPeak
CVPC	CVPC_530	caPeak
CVPC	CVPC_531	caPeak,haPeak
CVPC	CVPC_532	caPeak,haPeak
CVPC	CVPC_533	caPeak,haPeak
CVPC	CVPC_534	caPeak,haPeak
CVPC	CVPC_535	caPeak,haPeak
CVPC	CVPC_536	caPeak,haPeak
CVPC	CVPC_537	caPeak,haPeak
CVPC	CVPC_538	caPeak,haPeak
CVPC	CVPC_539	caPeak,haPeak
CVPC	CVPC_54	eGene,caPeak,haPeak
CVPC	CVPC_540	caPeak,haPeak
CVPC	CVPC_541	caPeak,haPeak
CVPC	CVPC_542	caPeak,haPeak
CVPC	CVPC_543	caPeak,haPeak
CVPC	CVPC_544	caPeak,haPeak
CVPC	CVPC_545	caPeak,haPeak
CVPC	CVPC_546	caPeak,haPeak
CVPC	CVPC_547	caPeak,haPeak
CVPC	CVPC_548	caPeak,haPeak
CVPC	CVPC_549	caPeak,haPeak
CVPC	CVPC_55	eGene,caPeak
CVPC	CVPC_550	caPeak,haPeak
CVPC	CVPC_551	caPeak,haPeak
CVPC	CVPC_552	caPeak
CVPC	CVPC_553	caPeak,haPeak
CVPC	CVPC_554	caPeak,haPeak
CVPC	CVPC_555	caPeak,haPeak
CVPC	CVPC_556	caPeak,haPeak
CVPC	CVPC_557	caPeak,haPeak
CVPC	CVPC_558	caPeak,haPeak
CVPC	CVPC_559	caPeak,haPeak
CVPC	CVPC_56	eGene,caPeak,haPeak
CVPC	CVPC_560	caPeak,haPeak
CVPC	CVPC_561	caPeak,haPeak
CVPC	CVPC_562	caPeak,haPeak
CVPC	CVPC_563	caPeak,haPeak
CVPC	CVPC_564	caPeak,haPeak
CVPC	CVPC_565	caPeak,haPeak
CVPC	CVPC_566	caPeak,haPeak
CVPC	CVPC_567	caPeak,haPeak
CVPC	CVPC_568	caPeak,haPeak
CVPC	CVPC_569	caPeak,haPeak
CVPC	CVPC_57	eGene,caPeak,haPeak
CVPC	CVPC_570	caPeak,haPeak
CVPC	CVPC_571	caPeak,haPeak
CVPC	CVPC_572	caPeak,haPeak
CVPC	CVPC_573	caPeak,haPeak
CVPC	CVPC_574	caPeak
CVPC	CVPC_575	caPeak,haPeak
CVPC	CVPC_576	caPeak,haPeak
CVPC	CVPC_577	caPeak,haPeak
CVPC	CVPC_578	caPeak,haPeak
CVPC	CVPC_579	caPeak,haPeak
CVPC	CVPC_58	eGene,caPeak,haPeak
CVPC	CVPC_580	caPeak,haPeak
CVPC	CVPC_581	caPeak
CVPC	CVPC_582	caPeak,haPeak
CVPC	CVPC_583	caPeak,haPeak
CVPC	CVPC_584	caPeak,haPeak
CVPC	CVPC_585	caPeak,haPeak
CVPC	CVPC_586	caPeak,haPeak
CVPC	CVPC_587	caPeak,haPeak
CVPC	CVPC_588	caPeak,haPeak
CVPC	CVPC_589	caPeak,haPeak
CVPC	CVPC_59	eGene,caPeak
CVPC	CVPC_590	caPeak,haPeak
CVPC	CVPC_591	caPeak,haPeak
CVPC	CVPC_592	caPeak,haPeak
CVPC	CVPC_593	caPeak,haPeak
CVPC	CVPC_594	caPeak,haPeak
CVPC	CVPC_595	caPeak,haPeak
CVPC	CVPC_596	caPeak,haPeak
CVPC	CVPC_597	caPeak
CVPC	CVPC_598	caPeak
CVPC	CVPC_599	caPeak,haPeak
CVPC	CVPC_6	eGene,caPeak,haPeak
CVPC	CVPC_60	eGene,caPeak,haPeak
CVPC	CVPC_600	caPeak,haPeak
CVPC	CVPC_601	caPeak,haPeak
CVPC	CVPC_602	caPeak,haPeak
CVPC	CVPC_603	caPeak
CVPC	CVPC_604	caPeak,haPeak
CVPC	CVPC_605	caPeak,haPeak
CVPC	CVPC_606	caPeak,haPeak
CVPC	CVPC_607	caPeak,haPeak
CVPC	CVPC_608	caPeak,haPeak
CVPC	CVPC_609	caPeak
CVPC	CVPC_61	eGene,caPeak,haPeak
CVPC	CVPC_610	caPeak,haPeak
CVPC	CVPC_611	caPeak,haPeak
CVPC	CVPC_612	caPeak,haPeak
CVPC	CVPC_613	caPeak,haPeak
CVPC	CVPC_614	caPeak,haPeak
CVPC	CVPC_615	caPeak
CVPC	CVPC_616	caPeak,haPeak
CVPC	CVPC_617	caPeak,haPeak
CVPC	CVPC_618	caPeak,haPeak
CVPC	CVPC_619	caPeak,haPeak
CVPC	CVPC_62	caPeak,haPeak
CVPC	CVPC_620	caPeak,haPeak
CVPC	CVPC_621	caPeak,haPeak
CVPC	CVPC_622	caPeak,haPeak
CVPC	CVPC_623	caPeak,haPeak
CVPC	CVPC_624	caPeak
CVPC	CVPC_625	caPeak,haPeak
CVPC	CVPC_626	caPeak,haPeak
CVPC	CVPC_627	caPeak,haPeak
CVPC	CVPC_628	caPeak,haPeak
CVPC	CVPC_629	caPeak,haPeak
CVPC	CVPC_63	caPeak,haPeak
CVPC	CVPC_630	caPeak,haPeak
CVPC	CVPC_631	caPeak,haPeak
CVPC	CVPC_632	caPeak,haPeak
CVPC	CVPC_633	caPeak,haPeak
CVPC	CVPC_634	caPeak,haPeak
CVPC	CVPC_635	caPeak,haPeak
CVPC	CVPC_636	caPeak,haPeak
CVPC	CVPC_637	caPeak,haPeak
CVPC	CVPC_638	caPeak,haPeak
CVPC	CVPC_639	caPeak,haPeak
CVPC	CVPC_64	caPeak,haPeak
CVPC	CVPC_640	caPeak,haPeak
CVPC	CVPC_641	caPeak,haPeak
CVPC	CVPC_642	caPeak,haPeak
CVPC	CVPC_643	caPeak,haPeak
CVPC	CVPC_644	caPeak,haPeak
CVPC	CVPC_645	caPeak,haPeak
CVPC	CVPC_646	caPeak,haPeak
CVPC	CVPC_647	caPeak,haPeak
CVPC	CVPC_648	caPeak,haPeak
CVPC	CVPC_649	caPeak,haPeak
CVPC	CVPC_65	haPeak
CVPC	CVPC_650	caPeak,haPeak
CVPC	CVPC_651	caPeak,haPeak
CVPC	CVPC_652	caPeak,haPeak
CVPC	CVPC_653	caPeak,haPeak
CVPC	CVPC_654	caPeak,haPeak
CVPC	CVPC_655	caPeak,haPeak
CVPC	CVPC_656	caPeak,haPeak
CVPC	CVPC_657	caPeak,haPeak
CVPC	CVPC_658	caPeak,haPeak
CVPC	CVPC_659	caPeak,haPeak
CVPC	CVPC_66	eGene,caPeak,haPeak
CVPC	CVPC_660	caPeak,haPeak
CVPC	CVPC_661	caPeak,haPeak
CVPC	CVPC_662	caPeak,haPeak
CVPC	CVPC_663	caPeak,haPeak
CVPC	CVPC_664	caPeak
CVPC	CVPC_665	caPeak,haPeak
CVPC	CVPC_666	caPeak,haPeak
CVPC	CVPC_667	caPeak,haPeak
CVPC	CVPC_668	caPeak,haPeak
CVPC	CVPC_669	caPeak,haPeak
CVPC	CVPC_67	eGene,caPeak,haPeak
CVPC	CVPC_670	caPeak,haPeak
CVPC	CVPC_671	caPeak,haPeak
CVPC	CVPC_672	caPeak,haPeak
CVPC	CVPC_673	caPeak,haPeak
CVPC	CVPC_674	caPeak,haPeak
CVPC	CVPC_675	caPeak,haPeak
CVPC	CVPC_676	caPeak,haPeak
CVPC	CVPC_677	caPeak,haPeak
CVPC	CVPC_678	caPeak,haPeak
CVPC	CVPC_679	caPeak,haPeak
CVPC	CVPC_68	eGene,caPeak,haPeak
CVPC	CVPC_680	caPeak,haPeak
CVPC	CVPC_681	caPeak,haPeak
CVPC	CVPC_682	caPeak,haPeak
CVPC	CVPC_683	caPeak,haPeak
CVPC	CVPC_684	caPeak,haPeak
CVPC	CVPC_685	caPeak,haPeak
CVPC	CVPC_686	caPeak,haPeak
CVPC	CVPC_687	caPeak,haPeak
CVPC	CVPC_688	caPeak,haPeak
CVPC	CVPC_689	caPeak,haPeak
CVPC	CVPC_69	eGene
CVPC	CVPC_690	caPeak
CVPC	CVPC_691	caPeak,haPeak
CVPC	CVPC_692	caPeak,haPeak
CVPC	CVPC_693	caPeak,haPeak
CVPC	CVPC_694	caPeak,haPeak
CVPC	CVPC_695	caPeak,haPeak
CVPC	CVPC_696	caPeak,haPeak
CVPC	CVPC_697	caPeak,haPeak
CVPC	CVPC_698	caPeak,haPeak
CVPC	CVPC_699	caPeak,haPeak
CVPC	CVPC_7	eGene,caPeak,haPeak
CVPC	CVPC_70	eGene,caPeak,haPeak
CVPC	CVPC_700	caPeak,haPeak
CVPC	CVPC_701	caPeak,haPeak
CVPC	CVPC_702	caPeak,haPeak
CVPC	CVPC_703	caPeak,haPeak
CVPC	CVPC_704	caPeak
CVPC	CVPC_705	caPeak,haPeak
CVPC	CVPC_706	caPeak,haPeak
CVPC	CVPC_707	caPeak,haPeak
CVPC	CVPC_708	caPeak,haPeak
CVPC	CVPC_709	caPeak,haPeak
CVPC	CVPC_71	eGene,caPeak,haPeak
CVPC	CVPC_710	caPeak,haPeak
CVPC	CVPC_711	caPeak,haPeak
CVPC	CVPC_712	caPeak,haPeak
CVPC	CVPC_713	caPeak,haPeak
CVPC	CVPC_714	caPeak,haPeak
CVPC	CVPC_715	caPeak,haPeak
CVPC	CVPC_716	caPeak,haPeak
CVPC	CVPC_717	caPeak,haPeak
CVPC	CVPC_718	caPeak,haPeak
CVPC	CVPC_719	caPeak,haPeak
CVPC	CVPC_72	eGene,caPeak,haPeak
CVPC	CVPC_720	caPeak,haPeak
CVPC	CVPC_721	caPeak,haPeak
CVPC	CVPC_722	caPeak,haPeak
CVPC	CVPC_723	caPeak,haPeak
CVPC	CVPC_724	caPeak
CVPC	CVPC_725	caPeak,haPeak
CVPC	CVPC_726	caPeak,haPeak
CVPC	CVPC_727	caPeak,haPeak
CVPC	CVPC_728	caPeak,haPeak
CVPC	CVPC_729	caPeak,haPeak
CVPC	CVPC_73	eGene,caPeak,haPeak
CVPC	CVPC_730	caPeak,haPeak
CVPC	CVPC_731	caPeak,haPeak
CVPC	CVPC_732	caPeak,haPeak
CVPC	CVPC_733	caPeak,haPeak
CVPC	CVPC_734	caPeak,haPeak
CVPC	CVPC_735	caPeak,haPeak
CVPC	CVPC_736	caPeak,haPeak
CVPC	CVPC_737	caPeak,haPeak
CVPC	CVPC_738	caPeak,haPeak
CVPC	CVPC_739	caPeak,haPeak
CVPC	CVPC_74	eGene,caPeak,haPeak
CVPC	CVPC_740	caPeak,haPeak
CVPC	CVPC_741	caPeak,haPeak
CVPC	CVPC_742	caPeak,haPeak
CVPC	CVPC_743	caPeak,haPeak
CVPC	CVPC_744	caPeak,haPeak
CVPC	CVPC_745	caPeak,haPeak
CVPC	CVPC_746	caPeak,haPeak
CVPC	CVPC_747	caPeak,haPeak
CVPC	CVPC_748	caPeak,haPeak
CVPC	CVPC_749	caPeak,haPeak
CVPC	CVPC_75	eGene,caPeak,haPeak
CVPC	CVPC_750	caPeak,haPeak
CVPC	CVPC_751	caPeak,haPeak
CVPC	CVPC_752	caPeak,haPeak
CVPC	CVPC_753	caPeak
CVPC	CVPC_754	caPeak,haPeak
CVPC	CVPC_755	caPeak,haPeak
CVPC	CVPC_756	caPeak,haPeak
CVPC	CVPC_757	caPeak,haPeak
CVPC	CVPC_758	caPeak,haPeak
CVPC	CVPC_759	caPeak,haPeak
CVPC	CVPC_76	eGene,haPeak
CVPC	CVPC_760	haPeak
CVPC	CVPC_761	haPeak
CVPC	CVPC_762	haPeak
CVPC	CVPC_763	haPeak
CVPC	CVPC_764	haPeak
CVPC	CVPC_765	haPeak
CVPC	CVPC_766	haPeak
CVPC	CVPC_767	haPeak
CVPC	CVPC_768	haPeak
CVPC	CVPC_769	haPeak
CVPC	CVPC_77	eGene,caPeak,haPeak
CVPC	CVPC_770	haPeak
CVPC	CVPC_771	haPeak
CVPC	CVPC_772	haPeak
CVPC	CVPC_773	haPeak
CVPC	CVPC_774	haPeak
CVPC	CVPC_775	haPeak
CVPC	CVPC_776	haPeak
CVPC	CVPC_777	haPeak
CVPC	CVPC_778	haPeak
CVPC	CVPC_779	haPeak
CVPC	CVPC_78	eGene,caPeak,haPeak
CVPC	CVPC_780	haPeak
CVPC	CVPC_781	haPeak
CVPC	CVPC_782	haPeak
CVPC	CVPC_783	haPeak
CVPC	CVPC_784	haPeak
CVPC	CVPC_785	haPeak
CVPC	CVPC_786	eGene
CVPC	CVPC_787	eGene,caPeak
CVPC	CVPC_788	eGene
CVPC	CVPC_789	eGene,caPeak
CVPC	CVPC_79	eGene,caPeak,haPeak
CVPC	CVPC_790	eGene
CVPC	CVPC_791	eGene,haPeak
CVPC	CVPC_792	eGene,caPeak
CVPC	CVPC_793	eGene
CVPC	CVPC_794	eGene,caPeak
CVPC	CVPC_795	eGene,haPeak
CVPC	CVPC_796	eGene
CVPC	CVPC_797	eGene
CVPC	CVPC_798	eGene,caPeak
CVPC	CVPC_799	eGene,caPeak
CVPC	CVPC_8	caPeak,haPeak
CVPC	CVPC_80	eGene,caPeak,haPeak
CVPC	CVPC_800	eGene,haPeak
CVPC	CVPC_801	eGene
CVPC	CVPC_802	eGene,haPeak
CVPC	CVPC_803	eGene,caPeak
CVPC	CVPC_804	eGene
CVPC	CVPC_805	eGene,haPeak
CVPC	CVPC_806	eGene,caPeak
CVPC	CVPC_807	eGene
CVPC	CVPC_808	eGene
CVPC	CVPC_809	eGene,caPeak
CVPC	CVPC_81	eGene,caPeak,haPeak
CVPC	CVPC_810	eGene,haPeak
CVPC	CVPC_811	eGene,haPeak
CVPC	CVPC_812	eGene,caPeak
CVPC	CVPC_813	eGene
CVPC	CVPC_814	eGene,caPeak
CVPC	CVPC_815	eGene,haPeak
CVPC	CVPC_816	eGene,haPeak
CVPC	CVPC_817	eGene
CVPC	CVPC_818	eGene
CVPC	CVPC_819	eGene,haPeak
CVPC	CVPC_82	eGene,caPeak,haPeak
CVPC	CVPC_820	eGene,caPeak
CVPC	CVPC_821	eGene
CVPC	CVPC_822	eGene,caPeak
CVPC	CVPC_823	eGene,caPeak
CVPC	CVPC_824	eGene,caPeak
CVPC	CVPC_825	eGene,haPeak
CVPC	CVPC_826	eGene,haPeak
CVPC	CVPC_827	eGene,haPeak
CVPC	CVPC_828	eGene
CVPC	CVPC_829	eGene,caPeak
CVPC	CVPC_83	eGene,caPeak,haPeak
CVPC	CVPC_830	eGene,haPeak
CVPC	CVPC_831	eGene,haPeak
CVPC	CVPC_832	eGene,haPeak
CVPC	CVPC_833	eGene,haPeak
CVPC	CVPC_834	eGene,haPeak
CVPC	CVPC_835	eGene,caPeak
CVPC	CVPC_836	eGene
CVPC	CVPC_837	eGene
CVPC	CVPC_838	eGene,haPeak
CVPC	CVPC_839	eGene
CVPC	CVPC_84	eGene,caPeak,haPeak
CVPC	CVPC_840	eGene,haPeak
CVPC	CVPC_841	eGene,haPeak
CVPC	CVPC_842	eGene
CVPC	CVPC_843	eGene
CVPC	CVPC_844	eGene,haPeak
CVPC	CVPC_845	eGene
CVPC	CVPC_846	eGene,caPeak
CVPC	CVPC_847	eGene,haPeak
CVPC	CVPC_848	eGene,caPeak
CVPC	CVPC_849	eGene,caPeak
CVPC	CVPC_85	eGene,caPeak,haPeak
CVPC	CVPC_850	eGene,caPeak
CVPC	CVPC_851	eGene,caPeak
CVPC	CVPC_852	eGene,haPeak
CVPC	CVPC_853	eGene,haPeak
CVPC	CVPC_854	eGene
CVPC	CVPC_855	eGene,caPeak
CVPC	CVPC_856	eGene,caPeak
CVPC	CVPC_857	eGene
CVPC	CVPC_858	eGene,haPeak
CVPC	CVPC_859	eGene,caPeak
CVPC	CVPC_86	eGene,caPeak
CVPC	CVPC_860	eGene,haPeak
CVPC	CVPC_861	eGene,haPeak
CVPC	CVPC_862	eGene,caPeak
CVPC	CVPC_863	eGene,caPeak
CVPC	CVPC_864	eGene
CVPC	CVPC_865	eGene,haPeak
CVPC	CVPC_866	eGene,haPeak
CVPC	CVPC_867	eGene,caPeak
CVPC	CVPC_868	eGene
CVPC	CVPC_869	eGene,haPeak
CVPC	CVPC_87	eGene,caPeak,haPeak
CVPC	CVPC_870	eGene,haPeak
CVPC	CVPC_871	eGene
CVPC	CVPC_872	eGene,caPeak
CVPC	CVPC_873	eGene,caPeak
CVPC	CVPC_874	eGene
CVPC	CVPC_875	eGene,haPeak
CVPC	CVPC_876	eGene,caPeak
CVPC	CVPC_877	eGene,caPeak
CVPC	CVPC_878	eGene,haPeak
CVPC	CVPC_879	eGene,haPeak
CVPC	CVPC_88	eGene,caPeak,haPeak
CVPC	CVPC_880	eGene,caPeak
CVPC	CVPC_881	eGene,haPeak
CVPC	CVPC_882	eGene
CVPC	CVPC_883	eGene,caPeak
CVPC	CVPC_884	eGene
CVPC	CVPC_885	eGene
CVPC	CVPC_886	eGene,caPeak
CVPC	CVPC_887	eGene
CVPC	CVPC_888	eGene,haPeak
CVPC	CVPC_889	eGene,haPeak
CVPC	CVPC_89	eGene,caPeak,haPeak
CVPC	CVPC_890	eGene,haPeak
CVPC	CVPC_891	eGene,haPeak
CVPC	CVPC_892	eGene,caPeak
CVPC	CVPC_893	eGene,haPeak
CVPC	CVPC_894	eGene,haPeak
CVPC	CVPC_895	eGene,haPeak
CVPC	CVPC_896	eGene,caPeak
CVPC	CVPC_897	eGene,caPeak
CVPC	CVPC_898	eGene,haPeak
CVPC	CVPC_899	eGene,haPeak
CVPC	CVPC_9	caPeak,haPeak
CVPC	CVPC_90	eGene,caPeak,haPeak
CVPC	CVPC_900	eGene,haPeak
CVPC	CVPC_901	eGene,caPeak
CVPC	CVPC_902	eGene,caPeak
CVPC	CVPC_903	eGene,haPeak
CVPC	CVPC_904	eGene,caPeak
CVPC	CVPC_905	eGene,caPeak
CVPC	CVPC_906	eGene,haPeak
CVPC	CVPC_907	eGene
CVPC	CVPC_908	eGene,caPeak
CVPC	CVPC_909	eGene,haPeak
CVPC	CVPC_91	eGene,caPeak,haPeak
CVPC	CVPC_910	eGene,haPeak
CVPC	CVPC_911	eGene,haPeak
CVPC	CVPC_912	eGene,caPeak
CVPC	CVPC_913	eGene
CVPC	CVPC_914	eGene,haPeak
CVPC	CVPC_915	eGene,haPeak
CVPC	CVPC_916	eGene,haPeak
CVPC	CVPC_917	eGene,haPeak
CVPC	CVPC_918	eGene,haPeak
CVPC	CVPC_919	eGene,haPeak
CVPC	CVPC_92	eGene,caPeak,haPeak
CVPC	CVPC_920	eGene,haPeak
CVPC	CVPC_921	eGene,caPeak
CVPC	CVPC_922	eGene,caPeak
CVPC	CVPC_923	eGene,haPeak
CVPC	CVPC_924	eGene,caPeak
CVPC	CVPC_925	eGene,haPeak
CVPC	CVPC_926	eGene,haPeak
CVPC	CVPC_927	eGene,caPeak
CVPC	CVPC_928	eGene,haPeak
CVPC	CVPC_929	eGene
CVPC	CVPC_93	eGene,caPeak,haPeak
CVPC	CVPC_930	eGene,caPeak
CVPC	CVPC_931	eGene,haPeak
CVPC	CVPC_932	eGene
CVPC	CVPC_933	eGene,caPeak
CVPC	CVPC_934	eGene,haPeak
CVPC	CVPC_935	eGene
CVPC	CVPC_936	eGene,caPeak
CVPC	CVPC_937	eGene,haPeak
CVPC	CVPC_938	eGene
CVPC	CVPC_939	eGene,caPeak
CVPC	CVPC_94	eGene,caPeak,haPeak
CVPC	CVPC_940	eGene,haPeak
CVPC	CVPC_941	eGene,haPeak
CVPC	CVPC_942	eGene,haPeak
CVPC	CVPC_943	eGene,caPeak
CVPC	CVPC_944	eGene,haPeak
CVPC	CVPC_945	eGene,caPeak
CVPC	CVPC_946	eGene,caPeak
CVPC	CVPC_947	eGene,haPeak
CVPC	CVPC_948	eGene,caPeak
CVPC	CVPC_949	eGene,haPeak
CVPC	CVPC_95	eGene,caPeak,haPeak
CVPC	CVPC_950	eGene,caPeak
CVPC	CVPC_951	eGene,haPeak
CVPC	CVPC_952	eGene
CVPC	CVPC_953	eGene,caPeak
CVPC	CVPC_954	eGene,haPeak
CVPC	CVPC_955	eGene,haPeak
CVPC	CVPC_956	eGene
CVPC	CVPC_957	eGene,caPeak
CVPC	CVPC_958	eGene,haPeak
CVPC	CVPC_959	eGene
CVPC	CVPC_96	eGene,caPeak,haPeak
CVPC	CVPC_960	eGene,caPeak
CVPC	CVPC_961	eGene,caPeak
CVPC	CVPC_962	eGene
CVPC	CVPC_963	eGene
CVPC	CVPC_964	eGene
CVPC	CVPC_965	eGene,haPeak
CVPC	CVPC_966	eGene,haPeak
CVPC	CVPC_967	eGene,caPeak
CVPC	CVPC_968	eGene,caPeak
CVPC	CVPC_969	eGene,haPeak
CVPC	CVPC_97	eGene,caPeak,haPeak
CVPC	CVPC_970	eGene,haPeak
CVPC	CVPC_971	eGene,haPeak
CVPC	CVPC_972	eGene,caPeak
CVPC	CVPC_973	eGene,haPeak
CVPC	CVPC_974	eGene,caPeak
CVPC	CVPC_975	eGene,caPeak
CVPC	CVPC_976	eGene,haPeak
CVPC	CVPC_977	eGene,haPeak
CVPC	CVPC_978	eGene,caPeak
CVPC	CVPC_979	eGene,haPeak
CVPC	CVPC_98	eGene,caPeak,haPeak
CVPC	CVPC_980	eGene,haPeak
CVPC	CVPC_981	eGene
CVPC	CVPC_982	eGene,haPeak
CVPC	CVPC_983	eGene,caPeak
CVPC	CVPC_984	eGene,caPeak
CVPC	CVPC_985	eGene,haPeak
CVPC	CVPC_986	eGene,haPeak
CVPC	CVPC_987	eGene,caPeak
CVPC	CVPC_988	eGene,caPeak
CVPC	CVPC_989	eGene,caPeak
CVPC	CVPC_99	eGene,haPeak
CVPC	CVPC_990	eGene,caPeak
CVPC	CVPC_991	eGene,haPeak
CVPC	CVPC_992	eGene
CVPC	CVPC_993	eGene,caPeak
CVPC	CVPC_994	eGene,caPeak
CVPC	CVPC_995	eGene,haPeak
CVPC	CVPC_996	eGene,caPeak
CVPC	CVPC_997	eGene
CVPC	CVPC_998	eGene,caPeak
CVPC	CVPC_999	eGene,haPeak
PPC	PPC_1	caPeak
PPC	PPC_10	eGene,caPeak
PPC	PPC_100	eGene,caPeak
PPC	PPC_1000	caPeak
PPC	PPC_1001	caPeak
PPC	PPC_1002	caPeak
PPC	PPC_1003	caPeak
PPC	PPC_1004	caPeak
PPC	PPC_1005	caPeak
PPC	PPC_1006	caPeak
PPC	PPC_1007	caPeak
PPC	PPC_1008	caPeak
PPC	PPC_1009	caPeak
PPC	PPC_101	eGene
PPC	PPC_1010	caPeak
PPC	PPC_1011	caPeak
PPC	PPC_1012	caPeak
PPC	PPC_1013	caPeak
PPC	PPC_1014	caPeak
PPC	PPC_1015	caPeak
