qElement_Type	Complexity	V8	min_distance
haPeak	Singleton	ENSG00000227081.5	28186
haPeak	Singleton	ENSG00000111224.14	90
haPeak	Complex	ENSG00000111224.14	93101
haPeak	Singleton	ENSG00000119535.20	13508
haPeak	Singleton	ENSG00000256356.1	63098
haPeak	Singleton	ENSG00000285901.2	36726
haPeak	Singleton	ENSG00000151079.8	8697
haPeak	Complex	ENSG00000111262.6	49940
haPeak	Complex	ENSG00000130037.5	68623
haPeak	Singleton	ENSG00000163875.16	9330
haPeak	Singleton	ENSG00000256417.1	54741
haPeak	Singleton	ENSG00000010278.15	28640
haPeak	Singleton	ENSG00000010278.15	20556
haPeak	Singleton	ENSG00000067182.9	3815
haPeak	Singleton	ENSG00000139190.17	468
haPeak	Complex	ENSG00000010292.13	9125
haPeak	Complex	ENSG00000111639.8	9613
haPeak	Singleton	ENSG00000111639.8	47316
haPeak	Complex	ENSG00000111640.15	40262
haPeak	Complex	ENSG00000163879.11	13571
haPeak	Singleton	ENSG00000290146.1	79337
haPeak	Singleton	ENSG00000126749.17	79345
haPeak	Singleton	ENSG00000215021.10	79475
haPeak	Complex	ENSG00000116922.15	28920
haPeak	Complex	ENSG00000173262.12	92960
haPeak	Complex	ENSG00000116922.15	1497
haPeak	Singleton	ENSG00000173262.12	46542
haPeak	Singleton	ENSG00000173262.12	85193
haPeak	Singleton	ENSG00000173262.12	47092
haPeak	Singleton	ENSG00000065970.9	53328
haPeak	Singleton	ENSG00000065970.9	6423
haPeak	Singleton	ENSG00000286504.1	2242
haPeak	Singleton	ENSG00000111732.12	53517
haPeak	Singleton	ENSG00000111752.11	91825
haPeak	Complex	ENSG00000111752.11	8271
haPeak	Singleton	ENSG00000175899.15	14584
haPeak	Singleton	ENSG00000111788.10	13729
haPeak	Complex	ENSG00000111788.10	1571
haPeak	Complex	ENSG00000213443.2	21955
haPeak	Singleton	ENSG00000165685.9	54294
haPeak	Singleton	ENSG00000173391.9	26261
haPeak	Singleton	ENSG00000245648.2	85453
haPeak	Singleton	ENSG00000139083.11	65929
haPeak	Singleton	ENSG00000165714.11	67938
haPeak	Complex	ENSG00000111266.9	45232
haPeak	Complex	ENSG00000178878.13	65202
haPeak	Singleton	ENSG00000183431.12	20481
haPeak	Complex	ENSG00000213782.7	13916
haPeak	Singleton	ENSG00000183386.10	819
haPeak	Singleton	ENSG00000246705.5	5770
haPeak	Singleton	ENSG00000151491.14	19155
haPeak	Singleton	ENSG00000048540.16	45502
haPeak	Singleton	ENSG00000134548.11	40451
haPeak	Complex	ENSG00000168653.11	26848
haPeak	Singleton	ENSG00000168653.11	33106
haPeak	Complex	ENSG00000123095.6	28511
haPeak	Singleton	ENSG00000123095.6	38156
haPeak	Singleton	ENSG00000123104.12	19181
haPeak	Singleton	ENSG00000064115.11	73511
haPeak	Singleton	ENSG00000211455.8	17811
haPeak	Singleton	ENSG00000211455.8	92842
haPeak	Singleton	ENSG00000110841.14	19797
haPeak	Singleton	ENSG00000110841.14	7037
haPeak	Singleton	ENSG00000110841.14	21120
haPeak	Singleton	ENSG00000061794.13	15409
haPeak	Singleton	ENSG00000087448.11	7939
haPeak	Singleton	ENSG00000087494.16	61647
haPeak	Singleton	ENSG00000133687.16	57011
haPeak	Singleton	ENSG00000110888.19	42617
haPeak	Complex	ENSG00000245614.6	55215
haPeak	Complex	ENSG00000013573.17	24750
haPeak	Complex	ENSG00000245614.6	24760
haPeak	Singleton	ENSG00000170456.16	7528
haPeak	Singleton	ENSG00000170456.16	45252
haPeak	Complex	ENSG00000139160.13	27924
haPeak	Singleton	ENSG00000151743.11	65706
haPeak	Singleton	ENSG00000255760.4	76132
haPeak	Singleton	ENSG00000174718.12	27114
haPeak	Singleton	ENSG00000174718.12	9034
haPeak	Singleton	ENSG00000174718.12	12107
haPeak	Singleton	ENSG00000174718.12	45037
haPeak	Singleton	ENSG00000174718.12	66497
haPeak	Singleton	ENSG00000174718.12	51726
haPeak	Complex	ENSG00000151746.15	69428
haPeak	Singleton	ENSG00000151746.15	8585
haPeak	Singleton	ENSG00000274964.1	10048
haPeak	Complex	ENSG00000139132.16	277
haPeak	Complex	ENSG00000139132.16	60339
haPeak	Complex	ENSG00000139132.16	21725
haPeak	Complex	ENSG00000139132.16	36428
haPeak	Singleton	ENSG00000057294.18	81542
haPeak	Singleton	ENSG00000057294.18	12607
haPeak	Singleton	ENSG00000057294.18	15375
haPeak	Singleton	ENSG00000057294.18	82807
haPeak	Singleton	ENSG00000110975.8	73
haPeak	Complex	ENSG00000175548.9	796
haPeak	Singleton	ENSG00000175548.9	36256
haPeak	Complex	ENSG00000139117.14	18200
haPeak	Singleton	ENSG00000018236.15	60791
haPeak	Singleton	ENSG00000015153.15	50457
haPeak	Singleton	ENSG00000134283.18	77741
haPeak	Singleton	ENSG00000015153.15	77646
haPeak	Singleton	ENSG00000139174.12	13943
haPeak	Complex	ENSG00000139174.12	18748
haPeak	Singleton	ENSG00000173157.18	13094
haPeak	Singleton	ENSG00000173157.18	56064
haPeak	Singleton	ENSG00000129317.15	24264
haPeak	Singleton	ENSG00000184613.11	52260
haPeak	Singleton	ENSG00000134297.8	70447
haPeak	Singleton	ENSG00000177119.17	70384
haPeak	Singleton	ENSG00000289046.1	69704
haPeak	Singleton	ENSG00000139218.18	68505
haPeak	Singleton	ENSG00000237624.1	53306
haPeak	Singleton	ENSG00000275481.1	6904
haPeak	Singleton	ENSG00000005175.10	56175
haPeak	Singleton	ENSG00000061273.18	40352
haPeak	Singleton	ENSG00000163909.8	7292
haPeak	Singleton	ENSG00000079387.15	96097
haPeak	Singleton	ENSG00000177875.5	68778
haPeak	Singleton	ENSG00000167528.13	2673
haPeak	Complex	ENSG00000084072.17	57323
haPeak	Singleton	ENSG00000043514.17	17065
haPeak	Singleton	ENSG00000135406.15	66739
haPeak	Singleton	ENSG00000135451.13	25070
haPeak	Singleton	ENSG00000168389.18	4344
haPeak	Complex	ENSG00000139624.14	50369
haPeak	Complex	ENSG00000139624.14	10158
haPeak	Complex	ENSG00000066084.13	12925
haPeak	Singleton	ENSG00000066084.13	75129
haPeak	Singleton	ENSG00000131236.18	4404
haPeak	Complex	ENSG00000066084.13	25117
haPeak	Singleton	ENSG00000123268.9	52345
haPeak	Singleton	ENSG00000185432.12	20216
haPeak	Singleton	ENSG00000139629.16	90600
haPeak	Complex	ENSG00000196876.19	41716
haPeak	Singleton	ENSG00000259943.2	57343
haPeak	Singleton	ENSG00000084073.10	57276
haPeak	Singleton	ENSG00000261308.4	24626
haPeak	Singleton	ENSG00000123358.20	11995
haPeak	Singleton	ENSG00000170477.13	60313
haPeak	Complex	ENSG00000170421.13	15488
haPeak	Singleton	ENSG00000170421.13	19657
haPeak	Complex	ENSG00000111077.18	9344
haPeak	Singleton	ENSG00000111077.18	2203
haPeak	Complex	ENSG00000167778.9	8156
haPeak	Complex	ENSG00000167780.12	2746
haPeak	Complex	ENSG00000167780.12	13997
haPeak	Singleton	ENSG00000094914.14	83466
haPeak	Singleton	ENSG00000185591.10	21476
haPeak	Singleton	ENSG00000139625.13	27228
haPeak	Singleton	ENSG00000272145.2	31478
haPeak	Complex	ENSG00000161642.18	40168
haPeak	Singleton	ENSG00000117013.17	5928
haPeak	Singleton	ENSG00000161642.18	16559
haPeak	Complex	ENSG00000123360.12	13359
haPeak	Complex	ENSG00000170439.8	49058
haPeak	Singleton	ENSG00000196465.11	26
haPeak	Complex	ENSG00000092841.19	75143
haPeak	Complex	ENSG00000257727.6	82630
haPeak	Complex	ENSG00000144785.8	82570
haPeak	Singleton	ENSG00000170581.15	9565
haPeak	Singleton	ENSG00000076067.14	45162
haPeak	Singleton	ENSG00000171793.17	9271
haPeak	Singleton	ENSG00000166860.3	89642
haPeak	Singleton	ENSG00000166886.13	88189
haPeak	Singleton	ENSG00000166888.12	28917
haPeak	Singleton	ENSG00000273805.1	1824
haPeak	Singleton	ENSG00000198673.11	93122
haPeak	Singleton	ENSG00000177990.12	12303
haPeak	Singleton	ENSG00000290896.1	61453
haPeak	Singleton	ENSG00000290896.1	10264
haPeak	Singleton	ENSG00000290896.1	28795
haPeak	Singleton	ENSG00000174206.13	83683
haPeak	Singleton	ENSG00000174206.13	3714
haPeak	Singleton	ENSG00000243024.7	3680
haPeak	Singleton	ENSG00000243024.7	84236
haPeak	Singleton	ENSG00000184575.12	24580
haPeak	Singleton	ENSG00000183735.11	86422
haPeak	Singleton	ENSG00000010803.17	29508
haPeak	Complex	ENSG00000291157.1	73746
haPeak	Singleton	ENSG00000135677.11	25854
haPeak	Singleton	ENSG00000174106.3	39609
haPeak	Singleton	ENSG00000139233.7	56522
haPeak	Singleton	ENSG00000127311.10	1795
haPeak	Singleton	ENSG00000111530.13	11235
haPeak	Singleton	ENSG00000127334.11	84578
haPeak	Singleton	ENSG00000127129.10	11672
haPeak	Complex	ENSG00000111554.15	139
haPeak	Singleton	ENSG00000127129.10	44189
haPeak	Singleton	ENSG00000111605.18	97556
haPeak	Complex	ENSG00000127337.7	5057
haPeak	Singleton	ENSG00000198812.5	38833
haPeak	Singleton	ENSG00000127325.19	47833
haPeak	Singleton	ENSG00000127325.19	61865
haPeak	Complex	ENSG00000247131.6	5222
haPeak	Singleton	ENSG00000257815.9	70641
haPeak	Singleton	ENSG00000111596.14	70235
haPeak	Singleton	ENSG00000135643.5	7254
haPeak	Singleton	ENSG00000127329.16	96069
haPeak	Singleton	ENSG00000153233.13	56593
haPeak	Complex	ENSG00000153233.13	73365
haPeak	Singleton	ENSG00000153233.13	81988
haPeak	Singleton	ENSG00000139291.14	22007
haPeak	Singleton	ENSG00000180481.11	90044
haPeak	Singleton	ENSG00000187109.15	32420
haPeak	Singleton	ENSG00000187109.15	67507
haPeak	Complex	ENSG00000091039.17	26048
haPeak	Singleton	ENSG00000186908.15	17252
haPeak	Singleton	ENSG00000175183.10	26592
haPeak	Singleton	ENSG00000177425.11	83230
haPeak	Singleton	ENSG00000127124.16	66664
haPeak	Complex	ENSG00000139220.17	12482
haPeak	Singleton	ENSG00000197273.4	7179
haPeak	Complex	ENSG00000179104.9	87733
haPeak	Singleton	ENSG00000179104.9	30285
haPeak	Singleton	ENSG00000179104.9	70751
haPeak	Singleton	ENSG00000049130.16	6018
haPeak	Singleton	ENSG00000274021.1	41027
haPeak	Complex	ENSG00000130764.10	7329
haPeak	Complex	ENSG00000186409.19	81581
haPeak	Singleton	ENSG00000187510.11	50944
haPeak	Singleton	ENSG00000257345.2	89592
haPeak	Singleton	ENSG00000257322.7	85160
haPeak	Singleton	ENSG00000065978.19	3024
haPeak	Singleton	ENSG00000257322.7	8965
haPeak	Complex	ENSG00000257252.7	9373
haPeak	Singleton	ENSG00000065978.19	15473
haPeak	Singleton	ENSG00000198015.14	1732
haPeak	Singleton	ENSG00000120833.14	16498
haPeak	Complex	ENSG00000136040.9	97558
haPeak	Complex	ENSG00000136040.9	96173
haPeak	Singleton	ENSG00000136040.9	81199
haPeak	Complex	ENSG00000057704.13	7710
haPeak	Singleton	ENSG00000184752.14	230
haPeak	Singleton	ENSG00000120798.17	50300
haPeak	Singleton	ENSG00000120798.17	22121
haPeak	Singleton	ENSG00000180263.14	12138
haPeak	Singleton	ENSG00000028203.19	45652
haPeak	Complex	ENSG00000117394.24	15598
haPeak	Complex	ENSG00000028203.19	42428
haPeak	Complex	ENSG00000117394.24	16285
haPeak	Singleton	ENSG00000136014.12	70961
haPeak	Singleton	ENSG00000136014.12	96405
haPeak	Complex	ENSG00000117394.24	245
haPeak	Complex	ENSG00000227533.7	92
haPeak	Complex	ENSG00000139344.8	825
haPeak	Singleton	ENSG00000111144.10	10005
haPeak	Singleton	ENSG00000059758.8	17020
haPeak	Singleton	ENSG00000059758.8	11039
haPeak	Complex	ENSG00000139350.12	10559
haPeak	Singleton	ENSG00000227533.7	1095
haPeak	Complex	ENSG00000227825.4	2227
haPeak	Complex	ENSG00000245017.4	6126
haPeak	Singleton	ENSG00000227533.7	4244
haPeak	Singleton	ENSG00000075415.15	87047
haPeak	Singleton	ENSG00000166130.15	37097
haPeak	Singleton	ENSG00000017427.17	83037
haPeak	Singleton	ENSG00000166598.16	88574
haPeak	Singleton	ENSG00000139372.15	5424
haPeak	Singleton	ENSG00000171310.11	3338
haPeak	Complex	ENSG00000243710.8	65608
haPeak	Singleton	ENSG00000243710.8	64315
haPeak	Complex	ENSG00000257773.1	48430
haPeak	Singleton	ENSG00000074590.14	40976
haPeak	Singleton	ENSG00000074590.14	33269
haPeak	Singleton	ENSG00000277715.1	12403
haPeak	Singleton	ENSG00000277715.1	16241
haPeak	Singleton	ENSG00000166046.11	37778
haPeak	Singleton	ENSG00000136026.14	40131
haPeak	Complex	ENSG00000111785.21	14902
haPeak	Singleton	ENSG00000151135.10	4098
haPeak	Singleton	ENSG00000136045.12	5878
haPeak	Complex	ENSG00000110851.12	56
haPeak	Singleton	ENSG00000075035.10	42176
haPeak	Complex	ENSG00000110876.10	1660
haPeak	Complex	ENSG00000110880.11	62610
haPeak	Complex	ENSG00000135093.13	37120
haPeak	Complex	ENSG00000189046.11	33855
haPeak	Singleton	ENSG00000076555.16	34316
haPeak	Singleton	ENSG00000076555.16	48331
haPeak	Complex	ENSG00000110906.13	18848
haPeak	Complex	ENSG00000110906.13	19996
haPeak	Singleton	ENSG00000110906.13	24825
haPeak	Complex	ENSG00000110921.14	92190
haPeak	Singleton	ENSG00000198912.12	90
haPeak	Singleton	ENSG00000236423.8	39
haPeak	Singleton	ENSG00000142949.17	25157
haPeak	Complex	ENSG00000174437.18	93890
haPeak	Complex	ENSG00000289311.2	93652
haPeak	Singleton	ENSG00000066135.13	84282
haPeak	Singleton	ENSG00000111237.19	56120
haPeak	Complex	ENSG00000196850.6	61016
haPeak	Complex	ENSG00000198270.13	16837
haPeak	Singleton	ENSG00000111300.10	46743
haPeak	Singleton	ENSG00000135148.12	20688
haPeak	Complex	ENSG00000139410.15	4431
haPeak	Complex	ENSG00000089225.20	6677
haPeak	Complex	ENSG00000117407.17	51895
haPeak	Complex	ENSG00000123066.9	81435
haPeak	Complex	ENSG00000088992.18	54485
haPeak	Complex	ENSG00000088992.18	54417
haPeak	Singleton	ENSG00000088992.18	59486
haPeak	Singleton	ENSG00000176871.9	288
haPeak	Complex	ENSG00000111707.12	84774
haPeak	Complex	ENSG00000111707.12	83071
haPeak	Singleton	ENSG00000111707.12	46248
haPeak	Singleton	ENSG00000183273.7	76153
haPeak	Singleton	ENSG00000111775.3	30880
haPeak	Singleton	ENSG00000088986.11	78562
haPeak	Singleton	ENSG00000022840.17	35750
haPeak	Singleton	ENSG00000122971.9	41100
haPeak	Singleton	ENSG00000157837.16	89108
haPeak	Singleton	ENSG00000256742.1	94260
haPeak	Singleton	ENSG00000188735.13	9809
haPeak	Complex	ENSG00000188735.13	47475
haPeak	Complex	ENSG00000274292.2	40567
haPeak	Complex	ENSG00000274292.2	32834
haPeak	Singleton	ENSG00000117419.16	60829
haPeak	Singleton	ENSG00000187147.19	14811
haPeak	Singleton	ENSG00000130787.14	98581
haPeak	Singleton	ENSG00000150967.19	16764
haPeak	Complex	ENSG00000090975.14	23201
haPeak	Complex	ENSG00000090975.14	74906
haPeak	Complex	ENSG00000090975.14	15989
haPeak	Singleton	ENSG00000187147.19	26246
haPeak	Singleton	ENSG00000150977.11	30
haPeak	Singleton	ENSG00000126106.14	47714
haPeak	Complex	ENSG00000168778.13	37917
haPeak	Complex	ENSG00000185344.15	4394
haPeak	Complex	ENSG00000142945.13	43432
haPeak	Singleton	ENSG00000196498.15	16634
haPeak	Singleton	ENSG00000196498.15	30443
haPeak	Singleton	ENSG00000142945.13	19431
haPeak	Complex	ENSG00000287242.1	64194
haPeak	Complex	ENSG00000287242.1	56066
haPeak	Singleton	ENSG00000287242.1	36155
haPeak	Singleton	ENSG00000287242.1	19741
haPeak	Complex	ENSG00000073060.17	17683
haPeak	Complex	ENSG00000081760.17	5259
haPeak	Complex	ENSG00000111452.13	48471
haPeak	Complex	ENSG00000177192.14	30116
haPeak	Complex	ENSG00000291171.1	9230
haPeak	Complex	ENSG00000256576.3	1650
haPeak	Singleton	ENSG00000182870.13	44160
haPeak	Singleton	ENSG00000176915.15	19204
haPeak	Singleton	ENSG00000176915.15	23519
haPeak	Singleton	ENSG00000198040.11	69383
haPeak	Complex	ENSG00000196387.10	73440
haPeak	Singleton	ENSG00000070785.17	76162
haPeak	Complex	ENSG00000256223.6	54922
haPeak	Singleton	ENSG00000196199.14	75147
haPeak	Complex	ENSG00000121743.4	43564
haPeak	Singleton	ENSG00000121743.4	25139
haPeak	Singleton	ENSG00000121743.4	28530
haPeak	Singleton	ENSG00000132781.21	61376
haPeak	Singleton	ENSG00000150457.9	59436
haPeak	Singleton	ENSG00000150457.9	18743
haPeak	Singleton	ENSG00000280670.3	11119
haPeak	Singleton	ENSG00000150459.13	63293
haPeak	Singleton	ENSG00000165487.14	72077
haPeak	Complex	ENSG00000102678.7	76129
haPeak	Singleton	ENSG00000232187.1	96968
haPeak	Singleton	ENSG00000262198.2	89356
haPeak	Singleton	ENSG00000102683.8	22076
haPeak	Singleton	ENSG00000232977.7	22595
haPeak	Singleton	ENSG00000289688.1	1669
haPeak	Complex	ENSG00000289688.1	29272
haPeak	Complex	ENSG00000127863.16	94404
haPeak	Complex	ENSG00000205861.13	30511
haPeak	Singleton	ENSG00000027001.10	62948
haPeak	Singleton	ENSG00000228741.2	17191
haPeak	Singleton	ENSG00000182957.16	17186
haPeak	Complex	ENSG00000225674.1	36987
haPeak	Complex	ENSG00000139505.13	71
haPeak	Complex	ENSG00000127870.17	40937
haPeak	Complex	ENSG00000132970.14	82201
haPeak	Singleton	ENSG00000132970.14	33077
haPeak	Singleton	ENSG00000122034.17	21147
haPeak	Complex	ENSG00000122033.15	9537
haPeak	Singleton	ENSG00000122033.15	21255
haPeak	Singleton	ENSG00000122033.15	79765
haPeak	Singleton	ENSG00000139517.9	35456
haPeak	Singleton	ENSG00000139517.9	44285
haPeak	Singleton	ENSG00000139517.9	96830
haPeak	Singleton	ENSG00000186184.20	97040
haPeak	Complex	ENSG00000186184.20	37798
haPeak	Singleton	ENSG00000186184.20	20552
haPeak	Singleton	ENSG00000165556.10	28893
haPeak	Singleton	ENSG00000086015.23	93545
haPeak	Singleton	ENSG00000158292.7	15396
haPeak	Singleton	ENSG00000102781.14	31059
haPeak	Complex	ENSG00000102781.14	12293
haPeak	Singleton	ENSG00000189403.15	36312
haPeak	Complex	ENSG00000132965.10	45493
haPeak	Complex	ENSG00000102802.10	87640
haPeak	Singleton	ENSG00000102802.10	84928
haPeak	Singleton	ENSG00000171357.6	19957
haPeak	Singleton	ENSG00000102802.10	21769
haPeak	Complex	ENSG00000120694.20	42282
haPeak	Singleton	ENSG00000120694.20	5704
haPeak	Singleton	ENSG00000187676.8	42412
haPeak	Singleton	ENSG00000073910.23	98865
haPeak	Singleton	ENSG00000230490.4	54226
haPeak	Complex	ENSG00000133111.4	40716
haPeak	Singleton	ENSG00000117481.11	17549
haPeak	Singleton	ENSG00000133110.15	48598
haPeak	Singleton	ENSG00000133107.15	63619
haPeak	Singleton	ENSG00000287477.1	51204
haPeak	Complex	ENSG00000223685.8	46426
haPeak	Complex	ENSG00000223685.8	71820
haPeak	Singleton	ENSG00000188811.14	57331
haPeak	Singleton	ENSG00000133103.17	2445
haPeak	Singleton	ENSG00000142961.16	42399
haPeak	Singleton	ENSG00000079277.22	42431
haPeak	Singleton	ENSG00000215483.12	79603
haPeak	Singleton	ENSG00000215483.12	28073
haPeak	Singleton	ENSG00000165572.8	99293
haPeak	Singleton	ENSG00000123472.13	45667
haPeak	Singleton	ENSG00000120696.9	55168
haPeak	Complex	ENSG00000123472.13	46576
haPeak	Singleton	ENSG00000102763.18	28935
haPeak	Singleton	ENSG00000102780.17	16329
haPeak	Complex	ENSG00000102780.17	62632
haPeak	Complex	ENSG00000133106.15	17328
haPeak	Singleton	ENSG00000133106.15	526
haPeak	Complex	ENSG00000120675.6	95243
haPeak	Singleton	ENSG00000120675.6	19319
haPeak	Singleton	ENSG00000120658.14	86588
haPeak	Complex	ENSG00000120658.14	28368
haPeak	Complex	ENSG00000120658.14	42976
haPeak	Complex	ENSG00000151773.13	61123
haPeak	Complex	ENSG00000179630.11	60664
haPeak	Complex	ENSG00000179611.3	12622
haPeak	Complex	ENSG00000179611.3	8010
haPeak	Singleton	ENSG00000227258.7	77305
haPeak	Singleton	ENSG00000227258.7	4209
haPeak	Complex	ENSG00000227258.7	74072
haPeak	Complex	ENSG00000151778.11	72746
haPeak	Complex	ENSG00000151778.11	15000
haPeak	Complex	ENSG00000269113.4	40220
haPeak	Singleton	ENSG00000188342.13	56971
haPeak	Complex	ENSG00000180332.7	33658
haPeak	Singleton	ENSG00000102445.20	44575
haPeak	Singleton	ENSG00000136141.15	50400
haPeak	Singleton	ENSG00000287661.1	26939
haPeak	Singleton	ENSG00000136141.15	80479
haPeak	Complex	ENSG00000139684.15	77740
haPeak	Singleton	ENSG00000136146.15	26561
haPeak	Singleton	ENSG00000139687.16	75123
haPeak	Singleton	ENSG00000152207.8	59642
haPeak	Singleton	ENSG00000275202.1	57918
haPeak	Singleton	ENSG00000102543.14	71044
haPeak	Singleton	ENSG00000102547.19	91973
haPeak	Complex	ENSG00000102547.19	70238
haPeak	Complex	ENSG00000102547.19	47660
haPeak	Complex	ENSG00000102547.19	43191
haPeak	Complex	ENSG00000136147.18	63108
haPeak	Singleton	ENSG00000136144.12	37013
haPeak	Singleton	ENSG00000152213.4	24934
haPeak	Singleton	ENSG00000123179.14	484
haPeak	Singleton	ENSG00000231607.15	62069
haPeak	Singleton	ENSG00000224892.6	40959
haPeak	Singleton	ENSG00000102786.15	41062
haPeak	Singleton	ENSG00000123191.17	24620
haPeak	Complex	ENSG00000136114.17	78291
haPeak	Complex	ENSG00000136100.14	20862
haPeak	Complex	ENSG00000278238.2	94917
haPeak	Complex	ENSG00000136108.15	94951
haPeak	Complex	ENSG00000290856.1	209
haPeak	Complex	ENSG00000273784.5	286
haPeak	Singleton	ENSG00000136099.13	16887
haPeak	Singleton	ENSG00000136099.13	32151
haPeak	Singleton	ENSG00000136099.13	82781
haPeak	Complex	ENSG00000171680.23	14916
haPeak	Complex	ENSG00000117859.19	9726
haPeak	Singleton	ENSG00000102554.14	83252
haPeak	Singleton	ENSG00000118922.19	92616
haPeak	Singleton	ENSG00000136111.14	55265
haPeak	Complex	ENSG00000188243.14	18738
haPeak	Singleton	ENSG00000188243.14	71825
haPeak	Singleton	ENSG00000261553.5	71494
haPeak	Singleton	ENSG00000118939.19	71784
haPeak	Singleton	ENSG00000261105.6	79847
haPeak	Singleton	ENSG00000078618.23	78508
haPeak	Singleton	ENSG00000136160.17	72997
haPeak	Singleton	ENSG00000136160.17	69089
haPeak	Singleton	ENSG00000078618.23	2558
haPeak	Singleton	ENSG00000136158.12	25566
haPeak	Complex	ENSG00000184564.11	57053
haPeak	Singleton	ENSG00000278177.1	48763
haPeak	Singleton	ENSG00000152749.8	977
haPeak	Singleton	ENSG00000065150.21	25130
haPeak	Singleton	ENSG00000152767.17	70008
haPeak	Singleton	ENSG00000152767.17	60757
haPeak	Singleton	ENSG00000152767.17	64675
haPeak	Complex	ENSG00000162377.6	37864
haPeak	Complex	ENSG00000102572.15	5882
haPeak	Complex	ENSG00000102572.15	75859
haPeak	Singleton	ENSG00000162377.6	12770
haPeak	Singleton	ENSG00000260992.1	36534
haPeak	Complex	ENSG00000162377.6	198
haPeak	Complex	ENSG00000162377.6	527
haPeak	Complex	ENSG00000162377.6	1603
haPeak	Singleton	ENSG00000272143.2	99854
haPeak	Singleton	ENSG00000134900.13	912
haPeak	Complex	ENSG00000134900.13	57679
haPeak	Singleton	ENSG00000134899.24	25108
haPeak	Complex	ENSG00000162378.13	15024
haPeak	Complex	ENSG00000121310.17	97767
haPeak	Complex	ENSG00000121310.17	20290
haPeak	Complex	ENSG00000116171.19	20351
haPeak	Singleton	ENSG00000226147.1	35223
haPeak	Singleton	ENSG00000174405.15	71410
